id,created_at,text
1094660960432934913,2019-02-10 18:14:45,"RT @falanext: Se vc ainda não tem crush, tá aí a chance de se dar bem no #DiaDosNamorados 💚 É só marcar o @ nas diretinhas aqui embaixo e c…"
1094668215534448640,2019-02-10 18:43:35,@Bradesco Ter conta no @falanext vale como correntista bradesco?
1094678607321010177,2019-02-10 19:24:52,"@falanext Cadê o meu ,minha conta salário sempre no next"
1094678701504163840,2019-02-10 19:25:15,RT @falanext: Se joga na promo e vem curtir como um Sheik em Dubai: é só clicar pra se cadastrar e usar seu cartão next pra concorrer a um…
1094686781558145024,2019-02-10 19:57:21,"@falanext como estornar uma compra no cartão de credito, fiz uma compra e gostaria de devolver o produto e estornar o valor como faço"
1094707222133780480,2019-02-10 21:18:35,@falanext Conta só vai funcionar quando pararem com essa de pagar fatura apenas em débito automático
1094715917844533249,2019-02-10 21:53:08,@falanext poxa me aceita então 😢
1094724574896406529,2019-02-10 22:27:32,@falanext mandei dm
1094725373097590785,2019-02-10 22:30:42,@falanext Sim mo kkkkk passado que me responderam
1094740800121040897,2019-02-10 23:32:00,To precisando que a central da @falanext me salve!
1094753536762626048,2019-02-11 00:22:37,@falanext Por isso desinstalei. Cara de pau do banco querer me dar cartão de débito.
1094756335923585024,2019-02-11 00:33:44,RT @falanext: Artistas (incríveis!) indicados ao #GRAMMYs vão estar no @lollapaloozabr e cliente next tem desconto especial pra curtir esse…
1094765746616524801,2019-02-11 01:11:08,@falanext @LollapaloozaBr Esperando a performance de atendimento ao cliente
1094767482659835904,2019-02-11 01:18:02,@ladieleisha @falanext Paga de diferentona e inovadora mas não passa do velho banco Bradesco péssimo de sempre. Lobo em pele de cordeiro.
1094791154342789120,2019-02-11 02:52:06,@falanext @LollapaloozaBr A única performance que eu queria era voltar a conseguir usar o mimo do uber. Já fui aten… https://t.co/pardTQKVZL
1094872903731109888,2019-02-11 08:16:56,"@falanext  preciso tirar uma dúvida, me ajudem!!!"
1094884824861556736,2019-02-11 09:04:18,@falanext Minha fatura venceu ontem e o valor não foi debitado pq ?
1094913032680030208,2019-02-11 10:56:24,"@DiegoConcesso @Caixa @Bancointer Obrigado, querido!! Tô tentando abrir no @falanext, já faz duas semanas. Mas vamo… https://t.co/MYXgk61zNQ"
1094921833491677193,2019-02-11 11:31:22,"@wellpalatinus @Eneidafarias4 @falanext Bom dia! Para melhor análise, caso resida no estado de São Paulo, acesse… https://t.co/hR6CPgpygt"
1094922819073396737,2019-02-11 11:35:17,@proconspoficial @Eneidafarias4 @falanext Estou comunicando para fiz de conhecimento do @proconspoficial porque já… https://t.co/rHWZZGIgei
1094923155389497345,2019-02-11 11:36:37,@proconspoficial @Eneidafarias4 @falanext Recomendo fazerem alguma coisa porque meu casa é delicado e pode repetirá… https://t.co/rGr8TxpdGQ
1094933299653496833,2019-02-11 12:16:56,"@falanext Eu tenho um cartão de vocês, porém só funciona no débito porque a função crédito não foi liberada, e isso… https://t.co/eR4HEV03rR"
1094938875485712390,2019-02-11 12:39:05,@Raconcal @falanext @LollapaloozaBr Espere até precisar deles de forma internacional que você pira com o atendimento e app.
1094939126820950016,2019-02-11 12:40:05,@lucaaslb @falanext @LollapaloozaBr Tenho que concordar companheiro. #NãofaçaNext
1094939716288462848,2019-02-11 12:42:26,@Raconcal @falanext @LollapaloozaBr E digo e repito: #NãofaçaNext é dor de cabeça na certa! Só desculpas e mais des… https://t.co/Sqrw2BMB2J
1094940876848226304,2019-02-11 12:47:02,@falanext Aham https://t.co/uAjrlLTcMT
1094941107216097280,2019-02-11 12:47:57,@Raconcal @falanext Começa assim...
1094941429091258373,2019-02-11 12:49:14,@falanext @wellpalatinus Vocês deviam sentir vergonha de só ficarem pedindo desculpas e fingindo que só isso resolve.
1094945099379892224,2019-02-11 13:03:49,@falanext espero lindas promoções pra quem for carregar a pulseira do lollapalooza com o cartão next 😉
1094946218965377024,2019-02-11 13:08:16,@falanext Como eu faço o tal cartão?
1094946667802042371,2019-02-11 13:10:03,@falanext Demora uma eternidade pra aprovar :(
1094960460007424001,2019-02-11 14:04:51,"@falanext Obrigado!! Falei no inbox... Pediram para enviar novamente o comprovante de endereço, mas o App não está… https://t.co/XZK1R3jryW"
1094960712617730048,2019-02-11 14:05:51,@falanext Como faço isso?
1094961818018164742,2019-02-11 14:10:15,Quanto tempo demorou para que vocês tivessem o cadastro liberado no @falanext ? 🤔 Porque o @nubank foi na hora 🥰
1094965435198590976,2019-02-11 14:24:37,@falanext J
1094965805563998208,2019-02-11 14:26:06,Aí @falanext quanto tempo devo ficar na linha pra pelo menos ser atendido ? https://t.co/aA3rX9rpTn
1094973669670088704,2019-02-11 14:57:21,@falanext Chamei
1094978393609781248,2019-02-11 15:16:07,"@falanext Fiz no dia 26 de janeiro, fico no aguardo!"
1094989496444170241,2019-02-11 16:00:14,@falanext é complicado né. 20 minutos só ouvindo uma musiquinha. https://t.co/iJTNzCvaCL
1094992111123001345,2019-02-11 16:10:37,"@falanext @FestivalPath Boa tarde, poderiam responder um cliente com problema?"
1094995678625972224,2019-02-11 16:24:48,"Olá, fiz o cadastro no aplicativo de vocês, já se passaram mais de 72h e nada @falanext, poderiam dar uma olhada por gentileza?"
1094995864916058115,2019-02-11 16:25:32,"@Bradesco @falanext Sou cliente do next, posso participar da promoção TodosProLollaBR?"
1094995883224154114,2019-02-11 16:25:37,@falanext Terça-feira dia 05
1095000690278260739,2019-02-11 16:44:43,"@falanext Fala que eu não sou elegível a essa promoção sendo que sou cliente Bradesco e next, tenho as duas contas tem algo errado aí"
1095015482619514882,2019-02-11 17:43:30,@LollapaloozaBr @Bradesco @falanext qual o valor do ingresso?
1095019652315533312,2019-02-11 18:00:04,@LollapaloozaBr @Bradesco @falanext quando vai ser os shows?
1095021605711958021,2019-02-11 18:07:49,@LollapaloozaBr @Bradesco @falanext qual o preço?
1095022514395328514,2019-02-11 18:11:26,@falanext Obrigada @falanext 🙌🏻
1095023506029510656,2019-02-11 18:15:23,"@falanext oie, quando vcs vão liberar a aplicação no tesouro direto??? seria um sonho"
1095027638077403140,2019-02-11 18:31:48,@LollapaloozaBr @Bradesco @falanext oi - tem ingresso de gratis?
1095027675595501569,2019-02-11 18:31:57,@falanext Ótimo. Mas tô esperando responderem de novo
1095037142965858304,2019-02-11 19:09:34,Atendimento do bot da @falanext simplesmente ridículo!!!! https://t.co/6VouSLlfzd
1095039467847643136,2019-02-11 19:18:48,@falanext fiz o cadastro mas até agora não obtive a resposta. Todo dia vcs mandavam proposta.
1095040224290357248,2019-02-11 19:21:48,"Hoje ta rajada... Tô tentando fazer minha conta digital mas tá difícil!
No @falanext demora muito pra ter notícia d… https://t.co/ZbnsaZOrhb"
1095043437974441988,2019-02-11 19:34:35,@obrandis123 @falanext ai meu deus ainda bem que nunca precisei kkkkk que ridículo 🙄
1095043669432913920,2019-02-11 19:35:30,"@xbaladeira @falanext Mano, to muito estressado"
1095044423027699713,2019-02-11 19:38:30,"@falanext @LollapaloozaBr preciso de atendimento, chamei por dm..."
1095045518676447233,2019-02-11 19:42:51,@falanext diz aí como faço pra ver meu comprovante salarial
1095048051285213184,2019-02-11 19:52:55,@paib0la @falanext @Bancointer Quando eu fui abri a conta no @Bancointer tava dando erro porque meu IOS tava desatu… https://t.co/FgIFDk08K3
1095048547576279040,2019-02-11 19:54:53,"@k0sLe @falanext @Bancointer O pior é que o código no email ta demorando + de 1 hora, e aí não funciona 😢"
1095051072375345158,2019-02-11 20:04:55,"@falanext preciso de resposta urgente na DM, pois não estão respondendo o chat e é sobre minha fatura"
1095053781287530502,2019-02-11 20:15:41,"@falanext preciso da ajuda de vocês, tem como?"
1095055671433801731,2019-02-11 20:23:11,o @falanext me mima demais https://t.co/E8bs7Kx1Vg
1095056733603536897,2019-02-11 20:27:25,A @falanext me manda um e-mail falando que meu celular tá rootado e que não posso acessar o app por isso. Comprei o… https://t.co/EvZmwy6abr
1095057271443345408,2019-02-11 20:29:33,"@falanext eu só acho que deveriam me mandar outra carteira de papel de vocês, a minha está toda desgastada, tão lin… https://t.co/edlwB2HVY1"
1095061180488577032,2019-02-11 20:45:05,@andre_falves @falanext Ja pensou em resetar ele pra config de fabrica ? As vezes da certo
1095065139609505793,2019-02-11 21:00:49,"@falanext FALA NEXT, de boa?!?! desbloqueei meu cartão e apareceu que a função de credito já está liberada, mas olh… https://t.co/JhoQq6bUrU"
1095065256538312705,2019-02-11 21:01:17,"@obrandis123 @falanext Não serve pra nada, eu já peço lá falar direto com um atendente"
1095065773884751873,2019-02-11 21:03:20,@trindadexd_ @falanext Hoje não ta nem respondendo kkkkkkkkkk
1095071856309268485,2019-02-11 21:27:30,"@andre_falves @falanext Vai no reclama aqui e se não resolver, vai no procon"
1095073451423997954,2019-02-11 21:33:50,"@gabifroste @falanext Vou tentar esse rolê aí
Mas aí eu não perco tudo as parada do celular?"
1095073614532145160,2019-02-11 21:34:29,"@yourpoetrysucks @falanext Vou ver isso aí também se for o caso, mas puta encheção bicho, aí eu tinha desisto MAS E… https://t.co/zCUwf13Lgf"
1095075327003541504,2019-02-11 21:41:18,"nem que eu fique até 22:00 nessa ligação esperando um atendente, mas eu dou um jeito hoje nesse @falanext que parce… https://t.co/gWy5NymbrI"
1095079781773783040,2019-02-11 21:59:00,"eu amo finalizar uma conversa com o @falanext na dm assim “thank u next” 
aí sou boba dms"
1095081170965024770,2019-02-11 22:04:31,@paib0la @falanext @Bancointer Abre no @timeneon! Tenho conta lá e é top!
1095084129111150592,2019-02-11 22:16:16,"RT @Rouhbbers: @LollapaloozaBr @Bradesco @falanext Abaixa esses preços Lolla, pelo amor de Deus cada ano fica pior"
1095087005120241665,2019-02-11 22:27:42,banco @falanext é tão bom que deixa o cliente esperando +10 minutos alguém atender tão de parabéns ein 😒
1095087028792901637,2019-02-11 22:27:48,"@falanext . não deu certo pois o problema NÃO É NO MEU APP
O PROBLEMA É NA FINALIZAÇÃO DO MEU CADASTRO. NÃO CONSIGO… https://t.co/IvDBldqYSm"
1095087430057820161,2019-02-11 22:29:23,"Ok, atingi o nível de ""extremamente putaço"" com essa porra de @falanext. Fiz o reset do celular e o problema contin… https://t.co/lOsLK0HkGB"
1095087822430711808,2019-02-11 22:30:57,"@andre_falves @falanext Perde, mas se guardar no pc ou note as fotos que deve ser oq tu quer guardar, apps e etc so… https://t.co/e3naiWlSeT"
1095088412804173825,2019-02-11 22:33:18,"@gabifroste @falanext Não é do celular, descobri agora. peço o reset de senha, aí não enviam o código por email pra… https://t.co/lD26WE1mpm"
1095088660184223745,2019-02-11 22:34:17,@andre_falves @falanext Mas que filhos da mae
1095090478087843840,2019-02-11 22:41:30,"@falanext obrigada pelo excelente atendimento, pena que nao aconteceu. https://t.co/WVN9ob8VKx"
1095099928546889729,2019-02-11 23:19:03,"@paib0la @falanext @Bancointer Cara manda uma msg para o @Bancointer no facebook, eles respondem relativamente rapi… https://t.co/njLUmcRwtY"
1095101105535676421,2019-02-11 23:23:44,Quase 3 horas na ligação e ninguém da @falanext dá sinal.
1095106620055609345,2019-02-11 23:45:38,"@falanext Olá gostaria de tirar uma dúvida abri minha conta a mais de 8 meses e meu cartão não chegou, quero movime… https://t.co/Y8BxwIpgrr"
1095112223033380864,2019-02-12 00:07:54,Mas é um charme esse @falanext https://t.co/kdOg5l7Hmj
1095113071083864064,2019-02-12 00:11:17,Eu tô sem entender o @falanext pq ta aparecendo que peguei um uber que eu nao peguei
1095118582588018688,2019-02-12 00:33:11,vou falar mal do @falanext pro resto da vida.
1095127859084046338,2019-02-12 01:10:02,@falanext demora mais ou menos quantos dias para confirmar meu cadastro?
1095128141427822592,2019-02-12 01:11:10,@falanext @andre_falves Mentira eles demoram pra cacete uma análise ou resposta
1095128238282756098,2019-02-12 01:11:33,@falanext @vickyesaturn Melhor não contar não....ele são enrolados
1095128304993095681,2019-02-12 01:11:49,@falanext @gowonpil Vai para laranjinha
1095128458836041728,2019-02-12 01:12:25,@falanext @99sbrookIyn Vai chegar a pior resposta
1095128626964676608,2019-02-12 01:13:05,"@falanext @gabriel_giganti Se não melhorar o app, e pós venda ou atendimento....as novidades reforçaram a merda que já são."
1095128788529283072,2019-02-12 01:13:44,@falanext @_Patuch Não faz via DM.....faz nas claras.....assim eles observam os erros deles
1095128977134505985,2019-02-12 01:14:29,"@falanext @andre_falves Nem em fábrica, nem limpando o cachê....o app funciona.... é um lixo"
1095129192969183232,2019-02-12 01:15:20,@WellintonJosDa1 @falanext kkkkkkkkk
1095129245418962944,2019-02-12 01:15:33,@falanext @prerdo Novidade que não funciona....novidade de cancelamento da sua conta sem te falar....novidade de ap… https://t.co/hZhm4BmsqW
1095129886379917313,2019-02-12 01:18:06,@falanext @fndpsychoborn Não existe nada de sistema ou análise....existe apenas olhar e bisbilhotar o seu score....… https://t.co/NLyFYVoSFV
1095130306821218305,2019-02-12 01:19:46,@falanext @Hylegblackmoon Não existe análise de crédito....eles pegam seu cadastro positivo....e saberão se vc é bo… https://t.co/55HNT8zUg1
1095131191433408512,2019-02-12 01:23:17,"@falanext Claro que pode, vou mandar no privado o ocorrido"
1095145493313802242,2019-02-12 02:20:07,@falanext bem que vocês poderia habilitar a função crédito para mim né? Seria pedir demais ?
1095146111218655234,2019-02-12 02:22:34,"@attcaroo @falanext Muito bom ver o next tomar o mesmo caminho do nubank.
Sou usuário dos dois, inclusive recebo me… https://t.co/rbXkml3qPw"
1095147620526444544,2019-02-12 02:28:34,"@WellintonJosDa1 @falanext Comprei meu celular não tem nem 6 meses, os caras são loucos de achar que eu ia rootar na garantia..."
1095148740195827713,2019-02-12 02:33:01,@falanext meu cartão não chega nuncaaaaa me ajudaaaa
1095152252032114694,2019-02-12 02:46:58,@falanext então é meio inútil receber o salário pelo next kkkkkk vou ter que voltar pro Bradesco convencional zzzzz
1095154792731676672,2019-02-12 02:57:04,finalmente consegui finalizar o procedimento para cadastrar meu cartão @falanext agora é só esperar a boa vontade d… https://t.co/8lqjmOP93f
1095159183731765253,2019-02-12 03:14:31,Se eu tiver que pagar 1 centavo de juros com o @falanext não me responsabilizo por mim
1095159584602370048,2019-02-12 03:16:06,@llucarj @falanext Vai ter barraco??!?!? O.o
1095168807994302464,2019-02-12 03:52:45,"@falanext SP, mês passado, num me lembro quando"
1095176441938001920,2019-02-12 04:23:05,"@falanext fiz o cadastro e até agora nadaaaa, poxa next"
1095213240370515973,2019-02-12 06:49:19,@paib0la @falanext @Bancointer Tenho no neon e recomendo
1095238056490213376,2019-02-12 08:27:55,"@falanext Estou desde ontem tentando fazer uma compra pelo cartão de crédito e ligando na Central, disseram que meu… https://t.co/5iCUPhOoTM"
1095248374654296064,2019-02-12 09:08:55,@falanext Não...:( Mas quando eu desbloqueei apareceu isso https://t.co/h6dVhfLK5S
1095271432894976000,2019-02-12 10:40:33,Ta foda pra pedir um cartão novo com o @falanext pqp
1095276064224497666,2019-02-12 10:58:57,"@falanext ontem, dia 11"
1095279226494861312,2019-02-12 11:11:31,saindo do advogado cheio de esperanças em ganhar minha ação contra o @falanext.
1095279658935963649,2019-02-12 11:13:14,Ligo tanto pra central de atendimento do @falanext pra reclamar do cartão q já até salvei a música da linha de espera na playlist
1095285928170610688,2019-02-12 11:38:09,"@falanext bom dia. Estou querendo pagar minha fatura, o $$ ja ta na conta! Como faço?!"
1095290523064172545,2019-02-12 11:56:24,"@falanext Acontece que meu cartão não está fazendo leitura, e eu to tentando contato desde ontem pra pedir outro e até agora nada :/"
1095291036635746304,2019-02-12 11:58:27,@Bradesco @falanext eu quero logo pfvr só pra vê portugal the Man!!! https://t.co/r6YFmSOZbf
1095291191380328449,2019-02-12 11:59:04,"Só decepção com o Next ultimamente, já sou sou cliente a quase 1 ano e não tive aumento de limite até momento, vc l… https://t.co/JfjPoKvJTQ"
1095291589713383426,2019-02-12 12:00:39,"Dps tentei entrar em contato através do chat, mais a BIA é a msm coisa q nada e dps pelo WPP onde a BIA é a mesma ""… https://t.co/Dl3rdHYjsy"
1095303201081958401,2019-02-12 12:46:47,@falanext Londrina - Paraná
1095303838779695105,2019-02-12 12:49:19,Alguém aí já abriu conta no @falanext? Demora muito?
1095308637956911104,2019-02-12 13:08:23,"@falanext gente, estou com um problema e não consigo entrar em contato no chat e nem no sac. Estou sendo cobrado po… https://t.co/Cfcz8Q1zpe"
1095316243006062592,2019-02-12 13:38:36,"@iFood não deu tempo de fazer a marmita, manda um cupom aí, parça!
O meu do @falanext não tá funcionando!"
1095316403870146560,2019-02-12 13:39:15,"Tive o meu @nubank clonado ontem, porém já estão enviando outro. O @falanext ainda não entregou o que eu solicitei,… https://t.co/JppqZaJ76r"
1095316896289828864,2019-02-12 13:41:12,"Quase 30 minutos tentando falar com o @falanext pelo telefone e nada!
Bela bosta hein!"
1095320910893117445,2019-02-12 13:57:09,@falanext Quinta feira.
1095322993419522048,2019-02-12 14:05:26,@falanext já tem 30min que eu to no telefone em espera pra falar com um atendente
1095324925324419073,2019-02-12 14:13:07,"@falanext Mais de 40 minutos esperando ser atendido pela central de relacionamento, vou trocar pra @nubank"
1095329489205157888,2019-02-12 14:31:15,"Oi usuários next queria saber alguém alguma vez na vida já conseguiu ser atendido pela central do next @falanext ,… https://t.co/3ZYurzP4GI"
1095331091693527040,2019-02-12 14:37:37,@falanext não adianta colocar a fatura em debito automático sendo que vocês não fazem 🙄
1095332558131290112,2019-02-12 14:43:26,@vickyesaturn @falanext Pena que Google Pay não funcione mais...
1095332885786091526,2019-02-12 14:44:44,"@falanext Estou a 12 minutos esperando pra ser atendida por ligação, pelo chat do aplicativo e nada"
1095338036013891585,2019-02-12 15:05:12,@falanext É o pior banco que você pode contratar serviços. Fujam que é furada
1095338665012690945,2019-02-12 15:07:42,"@falanext uhuu, ok obrigada!"
1095339262948532230,2019-02-12 15:10:05,"Bom dia, @falanext https://t.co/1rQ2yM8gkx"
1095341130634342401,2019-02-12 15:17:30,"@lordsarges @falanext Não abre não, é horrível. Olha aqui, só pra ser atendida por telefone. Sem contar as tentativ… https://t.co/iI7PrtUy1B"
1095345737133625344,2019-02-12 15:35:48,"inclusive obg @falanext pelos mimos 
vcs são foda"
1095355764611391488,2019-02-12 16:15:39,@falanext Não. O dinheiro era o suficiente pra cobrir a fatura e ainda sobrar um pouco
1095363529773850626,2019-02-12 16:46:31,"@falanext Sim, o ifood está no crédito. 
Era de R$ 28.
Mesmo não tendo utilizado os 2 cupons de fevereiro, não cons… https://t.co/7EOmTUqNJD"
1095364905887285249,2019-02-12 16:51:59,@falanext oi poderia responder a minha dm
1095368430751019008,2019-02-12 17:05:59,@falanext poderiam me ajudar ?
1095375553367019520,2019-02-12 17:34:17,"Eu queria recuperar minha conta do @falanext, mas por email e n consegui nada :/"
1095380639120048128,2019-02-12 17:54:30,@falanext há dias eu tô numa conversa de louco com essa BIA e nada é resolvido. Péssimo atendimento. Existem pessoas trabalhando aí?
1095382117616365568,2019-02-12 18:00:22,RT @falanext: @madantax Seja bem-vinda! 😍💚
1095383544556408833,2019-02-12 18:06:02,"Alô @falanext não consigo usar o cartão, dá uma ajuda ai"
1095384497451925504,2019-02-12 18:09:50,@falanext Olá. Boa tarde. Como faço para antecipar parcelas do parcela fácil na minha fatura?
1095388831141031939,2019-02-12 18:27:03,"@falanext Liguei e falaram q tenho q esperar, mais 20 dias úteis, e torcer pra acharem o número q dizem q nunca ach… https://t.co/9DfEIucTid"
1095389533330436096,2019-02-12 18:29:50,@falanext oi boa tarde eu me chamo velci Rodrigues estou com um boblema me disseram que aqui poderia resolver
1095391564698959873,2019-02-12 18:37:55,"eu digo a vcs, o atendimento do @falanext já foi horríveeeel, coisa de eu ficar 40 minutos no celular ou mais, mas… https://t.co/p0TfE5KCG8"
1095396186553491457,2019-02-12 18:56:17,@falanext demoram mais de um dia pra dar um retorno mesmo? atenta...
1095399168535904257,2019-02-12 19:08:07,Quantos dias pra dar uma resposta da abertura de conta @falanext ?
1095404010104913923,2019-02-12 19:27:22,@falanext eu preciso muito entrar em contato com o sac de vcs mas por meio do chat não estou tendo resposta!!!!!
1095411339596578817,2019-02-12 19:56:29,@falanext Eu ligueicpra vocês e estava aguardando há 43 minutos o atendente falar com o outro setor pra desbloquear… https://t.co/bcgIuBHvsb
1095411758632701958,2019-02-12 19:58:09,"@falanext Ô NEXT MANO, TO HÁ 5 DIAS TENTANDO FALAR COM O CHAT DE VOCÊS. 

A PORRA DO MEU CARTÃO FOI CLONADO, QUERO… https://t.co/PKRSnpaWgF"
1095412069715841025,2019-02-12 19:59:23,"RT @LiraValneide: @lordsarges @falanext Não abre não, é horrível. Olha aqui, só pra ser atendida por telefone. Sem contar as tentativas por…"
1095414040564781059,2019-02-12 20:07:13,"Ô @falanext desbloqueia meu cartão aí
Sou eu mesmo que estou comprando tudo."
1095420408139051010,2019-02-12 20:32:31,"@falanext da pra fazer aquele saque do Asdense do Youtube com o banco de vocês?
Tipo, vocês tem Iban e aqueles outr… https://t.co/uQmhkaL8eS"
1095426769287634951,2019-02-12 20:57:48,Porque eu não consigo usar o mimo do Uber do @falanext ??? Meu Deus só queria ter mimos
1095427774976851969,2019-02-12 21:01:48,"@rodrigocec_ @falanext Você aí mofar no atendimento, to esperando o dia inteiro por atendimento e nada."
1095427905663000576,2019-02-12 21:02:19,"@falanext @rafalusca Isso, envia DM. Só não espere ser atendido porque ninguém trabalha nessa empresa."
1095433465296769025,2019-02-12 21:24:24,"@falanext Eii, eu to tentando recuperar minha conta e vcs me deram uma assistencia depois sumiram :/"
1095448250470055936,2019-02-12 22:23:10,@LiraValneide @falanext Conheço bem. Sofri muito hoje pra conseguir nenhum atendimento
1095448556784242693,2019-02-12 22:24:23,@rafalusca @falanext Eu to até agora esperando.
1095450695958958080,2019-02-12 22:32:53,@falanext eu me cadastrei ontem de tarde e ainda não obtive nenhum retorno 😢
1095450800279695363,2019-02-12 22:33:17,"@LiraValneide @falanext Me pediram pra entrar em contato via chat, mas demorou quase duas horas para isso."
1095450947877257216,2019-02-12 22:33:53,@rodrigocec_ @falanext Pelo menos consegui. Eu to aqui até agora esperando resposta
1095451276215762944,2019-02-12 22:35:11,@LiraValneide @falanext Entra em contato via chat. É melhor.
1095451399851331584,2019-02-12 22:35:40,"@rodrigocec_ @falanext Já entrei via chat no app, aqui no twitter e já liguei. E nada."
1095451489659691009,2019-02-12 22:36:02,@falanext @LiraValneide Vc não conseguiu resposta?
1095451841679241217,2019-02-12 22:37:26,@rodrigocec_ @falanext Só pediram meus dados e nada mais. Largaram meu atendimento (que só consegui depois de horas… https://t.co/DCCyI3TPV2
1095454780598747138,2019-02-12 22:49:06,@falanext Dia 7
1095455914285584384,2019-02-12 22:53:37,"Espero que um certo alguém.. não fique ROXO de raiva, pq alguém resolveu me aceitar.

Obg, @falanext https://t.co/zinYiGwmXc"
1095459150836977665,2019-02-12 23:06:28,@falanext Eu gostaria de saber porque não consigo fazer pagamento de contas. Só essa info que eu queria.
1095459746604376066,2019-02-12 23:08:50,alô @falanext consegue me ajudar? prq essa BIA nao ajuda em nada.
1095462449266991104,2019-02-12 23:19:35,"só queria que o cartão @falanext respondesse logo se me aceitaram ou não, já são três semanas esperando........"
1095463682044252160,2019-02-12 23:24:29,"toda vez que eu olho um anuncio do @falanext eu já começo: 
🎵 look what u taught me 
and for that, i say 
thank u,… https://t.co/tEasvgKtaE"
1095475996319461377,2019-02-13 00:13:25,@falanext Ja respondi de volta...
1095479332313710593,2019-02-13 00:26:40,"@falanext Muito obrigado, amo vocês, mandem mimos hihihi"
1095481393600258048,2019-02-13 00:34:51,"@falanext Sim. Boleto de $800 na data de vencimento (saldo em conta, claro). Também não consegui no caixa eletrônic… https://t.co/mMhY2pcJNK"
1095497522850746368,2019-02-13 01:38:57,"@falanext Banco do Brasil, estava na data de vencimento e eu paguei pela conta NEXT do meu marido."
1095497891672702976,2019-02-13 01:40:25,@falanext nao edtou conseguindo concluirminha conta no ultimo padso travou que e escolher o plano.
1095498885781426176,2019-02-13 01:44:22,RT @falanext: @bastoscarloss Conte sempre com a gente. 💚
1095499892867375104,2019-02-13 01:48:22,"Esperando aprovação dos meus cartões @falanext  e @Bancointer 
Ansiosa estou"
1095501752139476992,2019-02-13 01:55:45,RT @falanext: Se joga na promo e vem curtir como um Sheik em Dubai: é só clicar pra se cadastrar e usar seu cartão next pra concorrer a um…
1095503410617556992,2019-02-13 02:02:21,@falanext oi
1095504731533914112,2019-02-13 02:07:36,Ganhei uma carteira ecológica do @falanext muito top
1095507547811921920,2019-02-13 02:18:47,Oi @falanext. Foi debitado algo a mais na minha conta e eu não sei.... Resolve isso aí pô!
1095516993422352386,2019-02-13 02:56:19,@falanext 💚✔️♻️
1095518617024843776,2019-02-13 03:02:46,@falanext DM amorê
1095519171192987648,2019-02-13 03:04:58,"@falanext Não liberam nada de crédito para minha conta, preciso de um cartão de crédito"
1095526842000424965,2019-02-13 03:35:27,@falanext o código de vocês para o Uber não serve mais para o Uber Eats?
1095560994053648385,2019-02-13 05:51:10,"@lordsarges @falanext Demorou 3 dias para aprovar, 3 para enviar o cartão e código de rastreamento e após isso  7 d… https://t.co/bvMtkk3FS8"
1095561590227812352,2019-02-13 05:53:32,@lordsarges @falanext Mas o atendimento é tão bom como um coice de mula. Então espero que não precise usar e não es… https://t.co/DkPgcq7X6X
1095570594584821760,2019-02-13 06:29:19,"@falanext Poxa :(, por que tiraram? Sempre usei numa boa desde que abri a conta no Next."
1095583646671618048,2019-02-13 07:21:10,@falanext a analisede vcs é muito demorada poderiam trabalhar para melhorar isso !
1095586843242975232,2019-02-13 07:33:53,@falanext poxa que demora
1095593469370908673,2019-02-13 08:00:12,"@falanext uma palavra que resume é decepção! Um lixo de banco, não recomendo."
1095639230464839680,2019-02-13 11:02:03,"@falanext já tentei contato por aqui, pelo chat do aplicativo, pelo Messenger, pelo WhatsApp... E nada! 
E sigo sem… https://t.co/BOQ2Aw1nOQ"
1095640384733097984,2019-02-13 11:06:38,@falanext No débito... Aparece que a forma de pagamento não está disponível no momento...
1095640818415820805,2019-02-13 11:08:21,"@falanext ESSA PORRA DE EMPRESA MANO, SÓ VAI ATENDER DIREITO AS PESSOAS QUANDO TOMAR UM PROCESSO NA CARA! QUERO A D… https://t.co/2nBSpuXtLk"
1095641420692705286,2019-02-13 11:10:45,@marcoslima005 @falanext Só pra você amore porque comigo já to a dois dias esperando atendimento. Não responde no c… https://t.co/ceBamh19vr
1095646812222967808,2019-02-13 11:32:10,"Não dá mesmo para conseguir resolver problemas com o @falanext 

Telefone não atende, no chat atendentes simplesmen… https://t.co/9p4EhJMpJl"
1095648087853404160,2019-02-13 11:37:14,"Devo ta gastando demais pq chegou 2 cartas pra mim, uma da @nubank e outra da @falanext e eu nunca passei nenhum en… https://t.co/P5gIVyB9Ef"
1095652288012664832,2019-02-13 11:53:56,@falanext quando estaremos no apple play ?
1095653055771627520,2019-02-13 11:56:59,@falanext @karen_fsouza
1095653662427414528,2019-02-13 11:59:24,@falanext quero sabe o valor crédito do meu cartão
1095654801642323968,2019-02-13 12:03:55,@falanext segunda vez que meu cartão para de funcionar o chip :( o que pode estar acontecendo? não aguento mais pagar por outro cartão kkkk
1095655504150491136,2019-02-13 12:06:43,@falanext Como cadastra a biometria ?
1095665372521476096,2019-02-13 12:45:55,@falanext vocês já testaram o app de vocês para cadastro? Eu juro que estou tentando me cadastrar tem um ano! Cada… https://t.co/maeJpdH6qo
1095665703292674049,2019-02-13 12:47:14,@falanext Já enviei 50 vezes o documento. E continua pedindo pra enviar.
1095665807315664896,2019-02-13 12:47:39,@falanext Como faço o cadastros de biometria? https://t.co/rm6KFb0UM5
1095666012396142592,2019-02-13 12:48:28,@falanext O telefone não atende. O atendente do chat inicia atendimento e depois simplesmente some.
